year,tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Dudi Sela,Tommy Robredo,7-6(8) 7-5 2-6 7-5,46,15,1162,2580
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Novak Djokovic,Mardy Fish,6-4 6-4 6-4,4,25,7860,1735
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Fernando Verdasco,Albert Montanes,4-6 6-1 6-4 7-6(2),8,33,3620,1424
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Ivo Karlovic,Jo-Wilfried Tsonga,7-6(5) 6-7(5) 7-5 7-6(5),36,9,1295,3510
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Robin Soderling,Nicolas Almagro,7-6(7) 6-4 6-4,12,48,2825,1115
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R32,5,Roger Federer,Philipp Kohlschreiber,6-3 6-2 6-7(5) 6-1,2,32,10620,1540
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Lleyton Hewitt,Radek Stepanek,4-6 2-6 6-1 6-2 6-2,56,23,1040,1890
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Andy Roddick,Tomas Berdych,7-6(4) 6-4 6-3,6,20,4310,1910
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Andy Murray,Stan Wawrinka,2-6 6-3 6-3 5-7 6-3,3,18,9230,2195
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Juan Carlos Ferrero,Gilles Simon,7-6(4) 6-3 6-2,70,7,894,3970
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Tommy Haas,Igor Andreev,7-6(8) 6-4 6-4,34,26,1405,1700
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Novak Djokovic,Dudi Sela,6-2 6-4 6-1,4,46,7860,1162
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Ivo Karlovic,Fernando Verdasco,7-6(5) 6-7(4) 6-3 7-6(9),36,8,1295,3620
2009,Wimbledon,Grand Slam,2009/6/22,Grass,R16,5,Roger Federer,Robin Soderling,6-4 7-6(5) 7-6(5),2,12,10620,2825
2009,Wimbledon,Grand Slam,2009/6/22,Grass,QF,5,Andy Roddick,Lleyton Hewitt,6-3 6-7(10) 7-6(1) 4-6 6-4,6,56,4310,1040
2009,Wimbledon,Grand Slam,2009/6/22,Grass,QF,5,Andy Murray,Juan Carlos Ferrero,7-5 6-3 6-2,3,70,9230,894
2009,Wimbledon,Grand Slam,2009/6/22,Grass,QF,5,Tommy Haas,Novak Djokovic,7-5 7-6(6) 4-6 6-3,34,4,1405,7860
2009,Wimbledon,Grand Slam,2009/6/22,Grass,QF,5,Roger Federer,Ivo Karlovic,6-3 7-5 7-6(3),2,36,10620,1295
2009,Wimbledon,Grand Slam,2009/6/22,Grass,SF,5,Andy Roddick,Andy Murray,6-4 4-6 7-6(7) 7-6(5),6,3,4310,9230
2009,Wimbledon,Grand Slam,2009/6/22,Grass,SF,5,Roger Federer,Tommy Haas,7-6(3) 7-5 6-3,2,34,10620,1405
2009,Wimbledon,Grand Slam,2009/6/22,Grass,F,5,Roger Federer,Andy Roddick,5-7 7-6(6) 7-6(5) 3-6 16-14,2,6,10620,4310
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Roger Federer,Devin Britton,6-1 6-3 7-5,1,1370,12040,4
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Simon Greul,Giovanni Lapentti,6-3 4-6 3-6 6-0 7-6(9),65,182,836,341
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Juan Ignacio Chela,Oscar Hernandez,6-4 6-4 6-2,137,83,467,720
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Lleyton Hewitt,Thiago Alves,6-0 6-3 6-4,32,107,1285,592
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,James Blake,Ruben Ramirez Hidalgo,6-1 6-4 7-5,23,115,1520,551
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Olivier Rochus,Igor Kunitsyn,6-3 6-0 6-2,90,42,678,1098
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Guillermo Garcia Lopez,Peter Polansky,6-4 6-4 5-7 3-6 6-1,50,202,984,301
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Tommy Robredo,Donald Young,6-4 3-6 6-2 6-3,15,185,2165,336
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Robin Soderling,Albert Montanes,6-1 3-6 6-1 6-4,12,48,2665,991
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Marcel Granollers,Mischa Zverev,2-6 7-5 3-6 6-4 6-0,88,53,680,930
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Kevin Kim,Dudi Sela,6-3 0-6 6-2 6-2,100,35,632,1244
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Sam Querrey,Michael Yani,6-3 7-5 6-4,22,253,1600,220
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Mikhail Youzhny,Paul Henri Mathieu,2-6 7-5 6-0 6-2,60,27,870,1390
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Marco Chiudinelli,Potito Starace,7-6(3) 7-6(2) 6-0,161,92,386,665
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jan Hernych,Rainer Schuettler,1-6 7-6(5) 6-4 2-6 6-3,70,99,812,635
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Nikolay Davydenko,Dieter Kindlmann,6-3 6-4 7-5,8,222,3655,258
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Novak Djokovic,Ivan Ljubicic,6-3 6-1 6-3,4,51,7660,976
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Carsten Ball,Juan Pablo Brzezicki,7-6(5) 6-3 6-4,155,188,402,334
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Maximo Gonzalez,Karol Beck,2-6 1-6 6-1 6-4 6-3,79,94,739,654
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jesse Witten,Igor Andreev,6-4 6-0 6-2,276,30,197,1330
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Philipp Kohlschreiber,Andreas Seppi,6-0 6-4 6-4,24,49,1510,990
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Somdev Devvarman,Frederico Gil,6-3 6-4 6-3,162,106,386,595
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Leonardo Mayer,Andrey Golubev,6-4 4-6 7-5 6-3,59,56,879,901
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Radek Stepanek,Simone Bolelli,6-4 6-4 6-4,16,68,2000,816
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Fernando Verdasco,Benjamin Becker,7-5 6-4 7-5,10,45,3220,1054
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Florent Serra,Janko Tipsarevic,7-6(8) 7-6(5) 7-6(5),61,64,866,855
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Robert Kendrick,Martin Vassallo Arguello,6-3 6-2 6-2,77,52,747,973
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Tommy Haas,Alejandro Falla,7-5 4-6 7-6(7) 6-2,21,160,1760,386
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,John Isner,Victor Hanescu,6-1 7-6(14) 7-6(5),55,29,914,1346
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Marsel Ilhan,Christophe Rochus,3-6 6-3 3-6 7-5 7-5,231,72,243,799
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Marc Gicquel,Dmitry Tursunov,6-2 5-7 6-3 6-3,81,36,730,1230
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Andy Roddick,Bjorn Phau,6-1 6-4 6-2,5,84,5720,719
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jo-Wilfried Tsonga,Chase Buchanan,6-0 6-2 6-1,7,920,3920,16
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jarkko Nieminen,Fabio Fognini,7-5 7-6(6) 6-4,54,73,924,785
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Julien Benneteau,Flavio Cipolla,4-6 6-1 6-3 6-3,43,117,1079,537
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Viktor Troicki,Peter Luczak,6-3 6-3 1-6 2-6 6-1,31,78,1320,744
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Tomas Berdych,Wayne Odesnik,7-5 6-4 6-4,18,86,1945,694
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Horacio Zeballos,Michael Berrer,6-3 7-6(7) 3-6 6-0,76,120,750,521
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Josselin Ouanna,Rajeev Ram,7-6(4) 6-4 3-6 6-3,103,114,623,554
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Fernando Gonzalez,Nicolas Massu,6-3 6-3 6-3,11,89,2825,678
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Gael Monfils,Jeremy Chardy,6-1 6-4 6-3,13,34,2475,1267
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Andreas Beck,Evgeny Korolev,6-3 6-4 2-6 2-6 6-4,40,80,1115,732
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jose Acasuso,Marcos Daniel,6-2 6-4 6-3,47,57,1030,890
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,David Ferrer,Alberto Martin,7-5 5-7 6-3 6-3,19,93,1890,664
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Nicolas Almagro,Steve Darcis,6-2 6-4 2-6 7-6(8),33,97,1285,638
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Robby Ginepri,Andrei Pavel,5-7 6-2 6-4 6-0,75,728,765,30
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Nicolas Kiefer,Michael Llodra,6-3 6-4 6-4,129,116,500,540
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Rafael Nadal,Richard Gasquet,6-2 6-2 6-3,3,46,9025,1045
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Juan Martin Del Potro,Juan Monaco,6-3 6-3 6-1,6,41,5325,1110
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jurgen Melzer,Marat Safin,1-6 6-4 6-3 6-4,38,58,1185,880
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Pablo Cuevas,Chris Guccione,6-4 7-6(4) 6-0,67,102,819,625
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Daniel Koellerer,Rui Machado,6-2 6-4 2-6 6-2,62,109,862,585
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Juan Carlos Ferrero,Fabrice Santoro,6-4 6-3 6-3,25,44,1490,1072
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Philipp Petzschner,Sergiy Stakhovsky,7-6(3) 6-7(6) 6-4 4-6 6-3,39,132,1147,476
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Thomaz Bellucci,Yen Hsun Lu,6-4 6-2 6-3,69,71,813,803
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Gilles Simon,Daniel Gimeno Traver,6-4 7-6(3) 6-3,9,101,3410,627
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Marin Cilic,Ryan Sweeting,7-6(2) 6-4 7-6(4),17,141,1985,458
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Jesse Levine,Teymuraz Gabashvili,7-5 6-1 6-2,135,74,470,769
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Denis Istomin,Brendan Evans,6-4 6-4 7-6(3),108,121,587,514
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Nicolas Lapentti,Stan Wawrinka,4-6 3-6 7-6(6) 7-6(3) 6-3,163,20,383,1845
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Ivan Navarro,Ivo Karlovic,6-4 7-6(8) 7-6(5),119,28,525,1360
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Taylor Dent,Feliciano Lopez,4-6 7-6(6) 6-3 7-5,195,37,319,1205
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Paul Capdeville,Victor Crivoi,6-3 6-0 7-6(2),87,96,690,640
2009,US Open,Grand Slam,2009/8/31,Hard,R128,5,Andy Murray,Ernests Gulbis,7-5 6-3 7-5,2,95,9610,640
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Roger Federer,Simon Greul,6-3 7-5 7-5,1,65,12040,836
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Lleyton Hewitt,Juan Ignacio Chela,6-3 6-3 6-4,32,137,1285,467
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,James Blake,Olivier Rochus,6-4 3-6 7-6(6) 6-3,23,90,1520,678
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Tommy Robredo,Guillermo Garcia Lopez,6-2 4-6 6-2 6-4,15,50,2165,984
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Robin Soderling,Marcel Granollers,2-0 RET,12,88,2665,680
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Sam Querrey,Kevin Kim,7-5 6-7(6) 6-4 6-4,22,100,1600,632
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Marco Chiudinelli,Mikhail Youzhny,2-6 7-6(4) 6-4 6-3,161,60,386,870
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Nikolay Davydenko,Jan Hernych,6-4 6-1 6-2,8,70,3655,812
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Novak Djokovic,Carsten Ball,6-3 6-4 6-4,4,155,7660,402
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Jesse Witten,Maximo Gonzalez,6-7(3) 6-4 7-5 6-2,276,79,197,739
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Philipp Kohlschreiber,Somdev Devvarman,6-3 6-4 0-6 6-2,24,162,1510,386
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Radek Stepanek,Leonardo Mayer,7-6(5) 6-3 6-4,16,59,2000,879
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Fernando Verdasco,Florent Serra,6-3 6-0 6-3,10,61,3220,866
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Tommy Haas,Robert Kendrick,6-4 6-4 7-6(3),21,77,1760,747
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,John Isner,Marsel Ilhan,6-3 6-4 7-6(1),55,231,914,243
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Andy Roddick,Marc Gicquel,6-1 6-4 6-4,5,81,5720,730
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Jo-Wilfried Tsonga,Jarkko Nieminen,7-5 6-3 6-4,7,54,3920,924
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Julien Benneteau,Viktor Troicki,6-1 3-6 6-1 6-0,43,31,1079,1320
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Tomas Berdych,Horacio Zeballos,6-3 6-7(3) 7-6(2) 6-2,18,76,1945,750
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Fernando Gonzalez,Josselin Ouanna,6-4 6-7(5) 6-3 6-4,11,103,2825,623
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Gael Monfils,Andreas Beck,6-3 7-5 6-3,13,40,2475,1115
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Jose Acasuso,David Ferrer,6-3 3-6 1-6 6-3 6-2,47,19,1030,1890
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Nicolas Almagro,Robby Ginepri,6-7(7) 6-2 6-3 4-6 6-4,33,75,1285,765
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Rafael Nadal,Nicolas Kiefer,6-0 3-6 6-3 6-4,3,129,9025,500
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Juan Martin Del Potro,Jurgen Melzer,7-6(6) 6-3 6-3,6,38,5325,1185
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Daniel Koellerer,Pablo Cuevas,3-6 6-2 6-1 6-4,62,67,862,819
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Juan Carlos Ferrero,Philipp Petzschner,1-6 3-6 6-4 6-2 6-4,25,39,1490,1147
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Gilles Simon,Thomaz Bellucci,6-3 6-2 6-4,9,69,3410,813
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Marin Cilic,Jesse Levine,4-6 2-6 6-0 6-3 6-0,17,135,1985,470
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Denis Istomin,Nicolas Lapentti,2-6 6-4 4-6 7-5 7-6(4),108,163,587,383
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Taylor Dent,Ivan Navarro,6-4 5-7 6-7(1) 7-5 7-6(9),195,119,319,525
2009,US Open,Grand Slam,2009/8/31,Hard,R64,5,Andy Murray,Paul Capdeville,6-2 3-6 6-0 6-2,2,87,9610,690
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Roger Federer,Lleyton Hewitt,4-6 6-3 7-5 6-4,1,32,12040,1285
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Tommy Robredo,James Blake,7-6(2) 6-4 6-4,15,23,2165,1520
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Robin Soderling,Sam Querrey,6-2 7-5 6-7(6) 6-1,12,22,2665,1600
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Nikolay Davydenko,Marco Chiudinelli,6-4 7-5 7-5,8,161,3655,386
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Novak Djokovic,Jesse Witten,6-7(2) 6-3 7-6(2) 6-4,4,276,7660,197
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Radek Stepanek,Philipp Kohlschreiber,4-6 6-2 6-3 6-3,16,24,2000,1510
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Fernando Verdasco,Tommy Haas,3-6 7-5 7-6(8) 1-6 6-4,10,21,3220,1760
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,John Isner,Andy Roddick,7-6(3) 6-3 3-6 5-7 7-6(5),55,5,914,5720
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Jo-Wilfried Tsonga,Julien Benneteau,7-6(4) 6-2 6-4,7,43,3920,1079
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Fernando Gonzalez,Tomas Berdych,7-5 6-4 6-4,11,18,2825,1945
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Gael Monfils,Jose Acasuso,6-3 6-4 1-0 RET,13,47,2475,1030
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Rafael Nadal,Nicolas Almagro,7-5 6-4 6-4,3,33,9025,1285
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Juan Martin Del Potro,Daniel Koellerer,6-1 3-6 6-3 6-3,6,62,5325,862
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Juan Carlos Ferrero,Gilles Simon,1-6 6-4 7-6(5) 1-0 RET,25,9,1490,3410
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Marin Cilic,Denis Istomin,6-1 6-4 6-3,17,108,1985,587
2009,US Open,Grand Slam,2009/8/31,Hard,R32,5,Andy Murray,Taylor Dent,6-3 6-2 6-2,2,195,9610,319
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Roger Federer,Tommy Robredo,7-5 6-2 6-2,1,15,12040,2165
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Robin Soderling,Nikolay Davydenko,7-5 3-6 6-2 RET,12,8,2665,3655
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Novak Djokovic,Radek Stepanek,6-1 6-3 6-3,4,16,7660,2000
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Fernando Verdasco,John Isner,4-6 6-4 6-4 6-4,10,55,3220,914
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Fernando Gonzalez,Jo-Wilfried Tsonga,3-6 6-3 7-6(3) 6-4,11,7,2825,3920
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Rafael Nadal,Gael Monfils,6-7(3) 6-3 6-1 6-3,3,13,9025,2475
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Juan Martin Del Potro,Juan Carlos Ferrero,6-3 6-3 6-3,6,25,5325,1490
2009,US Open,Grand Slam,2009/8/31,Hard,R16,5,Marin Cilic,Andy Murray,7-5 6-2 6-2,17,2,1985,9610
2009,US Open,Grand Slam,2009/8/31,Hard,QF,5,Roger Federer,Robin Soderling,6-0 6-3 6-7(6) 7-6(6),1,12,12040,2665
2009,US Open,Grand Slam,2009/8/31,Hard,QF,5,Novak Djokovic,Fernando Verdasco,7-6(2) 1-6 7-5 6-2,4,10,7660,3220
2009,US Open,Grand Slam,2009/8/31,Hard,QF,5,Rafael Nadal,Fernando Gonzalez,7-6(4) 7-6(2) 6-0,3,11,9025,2825
2009,US Open,Grand Slam,2009/8/31,Hard,QF,5,Juan Martin Del Potro,Marin Cilic,4-6 6-3 6-2 6-1,6,17,5325,1985
2009,US Open,Grand Slam,2009/8/31,Hard,SF,5,Roger Federer,Novak Djokovic,7-6(3) 7-5 7-5,1,4,12040,7660
2009,US Open,Grand Slam,2009/8/31,Hard,SF,5,Juan Martin Del Potro,Rafael Nadal,6-2 6-2 6-2,6,3,5325,9025
2009,US Open,Grand Slam,2009/8/31,Hard,F,5,Juan Martin Del Potro,Roger Federer,3-6 7-6(5) 4-6 7-6(4) 6-2,6,1,5325,12040
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Rafael Nadal,Christophe Rochus,6-0 6-2 6-2,1,75,13160,1096
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Roko Karanusic,Florent Serra,6-3 1-6 6-3 3-6 6-3,92,58,974,1339
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Tommy Haas,Eduardo Schwank,6-3 6-3 6-4,79,54,1050,1380
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Flavio Cipolla,Dmitry Tursunov,4-6 6-2 7-6(7) 7-5,138,30,664,1952
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Richard Gasquet,Diego Junqueira,6-7(5) 7-6(3) 6-3 6-4,25,76,2330,1088
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Denis Istomin,Vincent Spadea,6-2 7-5 6-4,105,82,910,1038
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Guillermo Canas,Dieter Kindlmann,3-6 7-5 5-7 6-0 7-5,77,229,1086,337
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Fernando Gonzalez,Lleyton Hewitt,5-7 6-2 6-2 3-6 6-3,14,70,2840,1145
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Gael Monfils,Martin Vassallo Arguello,6-1 6-3 7-5,13,71,3010,1144
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Stefan Koubek,Mikhail Youzhny,6-3 6-2 6-2,183,40,457,1670
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Fabio Fognini,Andrey Golubev,3-6 7-6(7) 6-4 6-2,88,93,986,966
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Nicolas Almagro,Nicolas Massu,6-4 6-4 3-6 5-7 6-3,18,84,2540,1010
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Ivo Karlovic,Daniel Gimeno Traver,6-3 6-4 6-4,26,91,2295,976
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Mario Ancic,Wayne Odesnik,7-5 6-4 4-6 6-2,36,115,1805,862
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Chris Guccione,Nicolas Devilder,6-4 6-2 6-4,132,72,706,1142
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Gilles Simon,Pablo Andujar,6-4 6-1 6-1,8,98,3960,942
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Andy Murray,Andrei Pavel,6-2 3-1 RET,4,1141,7190,10
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Marcel Granollers,Teymuraz Gabashvili,6-4 7-6(3) 4-6 6-0,51,64,1444,1226
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Andreas Beck,Colin Ebelthite,7-5 6-1 6-0,103,254,926,300
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Jurgen Melzer,Kei Nishikori,7-5 6-2 6-1,32,59,1868,1325
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Radek Stepanek,Nicolas Lapentti,3-6 6-3 6-4 6-4,23,86,2360,1004
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Michael Berrer,Carsten Ball,6-2 6-4 6-3,134,203,684,414
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Arnaud Clement,Sergiy Stakhovsky,6-3 2-6 4-6 6-2 6-1,89,83,980,1011
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Fernando Verdasco,Adrian Mannarino,6-0 6-2 6-2,15,129,2830,726
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,James Blake,Frank Dancevic,6-4 6-3 7-5,10,131,3550,710
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Sebastien De Chaunac,Steve Darcis,2-6 6-3 0-6 6-2 6-2,253,57,300,1340
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Ernests Gulbis,Albert Montanes,6-3 6-2 6-3,52,42,1438,1574
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Igor Andreev,Peter Polansky,5-7 3-6 6-4 6-3 6-4,19,210,2490,380
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Dudi Sela,Rainer Schuettler,1-6 6-2 6-4 6-4,106,31,908,1924
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Victor Hanescu,Jan Hernych,3-6 3-6 7-6(7) 7-6(4) 8-6,44,78,1531,1068
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Ivan Ljubicic,Igor Kunitsyn,4-6 7-6(3) 7-6(7) 5-7 6-3,55,43,1376,1562
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Jo-Wilfried Tsonga,Juan Monaco,6-4 6-4 6-0,7,49,3995,1470
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Andy Roddick,Bjorn Rehnquist,6-0 6-2 6-2,9,191,3940,442
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Xavier Malisse,Michael Llodra,7-6(8) 6-1 6-1,195,56,428,1350
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Fabrice Santoro,Juan Carlos Ferrero,6-3 6-2 6-7(5) 6-2,60,65,1268,1190
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Philipp Kohlschreiber,Sam Querrey,7-6(6) 6-3 6-2,34,33,1855,1860
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Tommy Robredo,Bobby Reynolds,6-2 7-5 6-1,22,69,2390,1146
2009,Australian Open,Grand Slam,2009/1/19,Hard,R128,5,Viktor Troicki,Alberto Martin,6-3 3-6 6-2 6-4,53,99,1395,940
